统计日期,平台,子平台,产品名称,销售数量
2025-08-10,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),324.0
2025-08-10,京东,京东自营,72℃鲜牛乳（瓶）900mL,384.0
2025-08-10,京东,京东自营,三元乐活(瓶)450mL*12,48.0
2025-08-10,京东,京东自营,三元乐活950mL*12,72.0
2025-08-10,京东,京东自营,三元乐活有机牛乳200mL*20,40.0
2025-08-10,京东,京东自营,三元乐活有机牛乳450mL*12,24.0
2025-08-10,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,8.0
2025-08-10,京东,京东自营,三元乐活（瓶）200mL*20,640.0
2025-08-10,京东,京东自营,三元南瓜来了450mL*12,24.0
2025-08-10,京东,京东自营,三元每日新鲜950mL*12,216.0
2025-08-10,京东,京东自营,三元真的好巧200mL*20,20.0
2025-08-10,京东,京东自营,三元真的好巧450mL*12,12.0
2025-08-10,京东,京东自营,三元芋你鲜活200mL*20,20.0
2025-08-10,京东,京东自营,三元芋你鲜活450mL*12,48.0
2025-08-10,京东,京东自营,三元草莓黑米三连杯130g*3*8,8.0
2025-08-10,京东,京东自营,三元莓天鲜活450mL*12,72.0
2025-08-10,京东,京东自营,优选鲜牛乳240ml*20,160.0
2025-08-10,京东,京东自营,全脂桶（1*6）,348.0
2025-08-10,京东,京东自营,天然桶装酸牛奶(1*6),126.0
2025-08-10,京东,京东自营,小康（1*12）,348.0
2025-08-10,京东,京东自营,极致1+1鲜牛奶900mL*6,180.0
2025-08-10,京东,京东自营,极致A2鲜奶240*20,460.0
2025-08-10,京东,京东自营,极致A2鲜奶900*6,1050.0
2025-08-10,京东,京东自营,极致有机鲜牛奶 900ML,1608.0
2025-08-10,京东,京东自营,极致有机鲜牛奶240ML,1480.0
2025-08-10,京东,京东自营,简卡原味桶酸1kg*9,477.0
2025-08-10,京东,京东自营,脱脂桶（1*6）,126.0
2025-08-10,京东,京东自营,袋装天然酸奶(180g*60),600.0
2025-08-10,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,66.0
2025-08-10,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,6.0
2025-08-10,京东,京东自营,雪凝原味盒酸800g*12,12.0
2025-08-10,京东,京东自营,雪凝奶皮子酸奶原味800g*12,36.0
2025-08-10,京东,京东自营,雪凝草莓山楂盒酸800g*12,12.0
2025-08-10,其他,其他,72℃鲜牛乳（瓶）900mL,30.0
2025-08-10,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),108.0
2025-08-10,其他,其他,原圆形配餐杯100g,18072.0
2025-08-10,其他,其他,大大果块桑葚+蓝莓260g*12,84.0
2025-08-10,其他,其他,大果块草莓+黄桃260g*12,84.0
2025-08-10,其他,其他,大果块黄桃+芒果260g*12,84.0
2025-08-10,其他,其他,极致1+1鲜牛奶900mL*6,18.0
2025-08-10,其他,其他,极致A2鲜奶240*20,40.0
2025-08-10,其他,其他,极致有机鲜牛奶 900ML,28.0
2025-08-10,其他,其他,特品纯鲜牛奶(1*60),1500.0
2025-08-10,其他,其他,益菌多原味(125g*8),8.0
2025-08-10,其他,其他,益菌多无蔗糖(125g*8),8.0
2025-08-10,其他,其他,益菌多草莓(125g*8),2.0
2025-08-10,其他,其他,益菌多黄桃(125g*8),2.0
2025-08-10,其他,其他,老北京杯装酸牛奶(139g*24),120.0
2025-08-10,其他,其他,袋装天然酸奶(180g*60),120.0
2025-08-10,其他,其他,袋装无糖酸奶(180g*60),120.0
2025-08-10,其他,其他,雪凝茯苓杯装酸奶150g*4*14,112.0
2025-08-10,新零售,新零售,72℃鲜牛乳（瓶）900mL,15390.0
2025-08-10,新零售,新零售,三元南瓜来了200mL*20,1580.0
2025-08-10,新零售,新零售,三元晚安奶250mL*4*6,1092.0
2025-08-10,新零售,新零售,三元每日新鲜950mL*12,1668.0
2025-08-10,新零售,新零售,三元草莓黑米三连杯130g*3*8,32.0
2025-08-10,新零售,新零售,三元青提芝士三连杯130g*3*8,32.0
2025-08-10,新零售,新零售,中脱（1*12）,1296.0
2025-08-10,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5724.0
2025-08-10,新零售,新零售,全脂桶（1*6）,1950.0
2025-08-10,新零售,新零售,全脂酸牛奶原味(100g*8),72.0
2025-08-10,新零售,新零售,大果块草莓+黄桃260g*12,372.0
2025-08-10,新零售,新零售,大果块黄桃+芒果260g*12,348.0
2025-08-10,新零售,新零售,天然桶装酸牛奶(1*6),1260.0
2025-08-10,新零售,新零售,小康（1*12）,9276.0
2025-08-10,新零售,新零售,屋型酸牛奶草莓+树莓480g*12,732.0
2025-08-10,新零售,新零售,极致1+1鲜牛奶240mL*20,600.0
2025-08-10,新零售,新零售,极致1+1鲜牛奶900mL*6,258.0
2025-08-10,新零售,新零售,极致A2鲜奶240*20,980.0
2025-08-10,新零售,新零售,极致A2鲜奶900*6,1146.0
2025-08-10,新零售,新零售,极致有机鲜牛奶 900ML,5064.0
2025-08-10,新零售,新零售,极致有机鲜牛奶240ML,5540.0
2025-08-10,新零售,新零售,特品纯鲜牛奶(1*60),24480.0
2025-08-10,新零售,新零售,益菌多原味(125g*8),912.0
2025-08-10,新零售,新零售,益菌多无蔗糖(125g*8),319.0
2025-08-10,新零售,新零售,盒马原味桶酸1.5kg*6,15474.0
2025-08-10,新零售,新零售,盒马日日鲜星期六950ml,1896.0
2025-08-10,新零售,新零售,盒马日日鲜星期日950ml,744.0
2025-08-10,新零售,新零售,盒马有机桶鲜1.5L*6,774.0
2025-08-10,新零售,新零售,盒马红颜草莓奶450mL*12,5148.0
2025-08-10,新零售,新零售,简卡原味八连杯100g*8*12,1284.0
2025-08-10,新零售,新零售,简卡原味桶酸1kg*9,261.0
2025-08-10,新零售,新零售,简卡原味袋五连包150g*5*10,870.0
2025-08-10,新零售,新零售,老北京杯装酸牛奶(139g*24),3264.0
2025-08-10,新零售,新零售,脱脂桶（1*6）,120.0
2025-08-10,新零售,新零售,袋装天然酸奶(180g*60),1680.0
2025-08-10,新零售,新零售,袋装无糖酸奶(180g*60),720.0
2025-08-10,新零售,新零售,象划算风味发酵乳,90.0
2025-08-10,新零售,新零售,雪凝奶皮子酸奶原味800g*12,756.0
2025-08-10,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,1148.0
2025-08-10,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2576.0
2025-08-11,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),480.0
2025-08-11,京东,京东自营,72℃鲜牛乳（瓶）900mL,252.0
2025-08-11,京东,京东自营,三元乐活（瓶）200mL*20,600.0
2025-08-11,京东,京东自营,三元每日新鲜950mL*12,216.0
2025-08-11,京东,京东自营,三元纯牛奶180mL*12,2400.0
2025-08-11,京东,京东自营,三元芋你鲜活200mL*20,20.0
2025-08-11,京东,京东自营,三元芋你鲜活450mL*12,36.0
2025-08-11,京东,京东自营,优选鲜牛乳240ml*20,200.0
2025-08-11,京东,京东自营,全脂桶（1*6）,228.0
2025-08-11,京东,京东自营,小康（1*12）,324.0
2025-08-11,京东,京东自营,极致1+1鲜牛奶900mL*6,84.0
2025-08-11,京东,京东自营,极致A2鲜奶240*20,700.0
2025-08-11,京东,京东自营,极致A2鲜奶900*6,120.0
2025-08-11,京东,京东自营,极致有机鲜牛奶 900ML,210.0
2025-08-11,京东,京东自营,极致有机鲜牛奶240ML,400.0
2025-08-11,京东,京东自营,极致有机鲜牛奶450mL*12,84.0
2025-08-11,京东,京东自营,简卡原味袋五连包150g*5*10,10.0
2025-08-11,京东,京东自营,脱脂桶（1*6）,96.0
2025-08-11,京东,京东自营,袋装天然酸奶(180g*60),600.0
2025-08-11,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,324.0
2025-08-11,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,636.0
2025-08-11,其他,其他,72℃鲜牛乳（瓶）900mL,30.0
2025-08-11,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),60.0
2025-08-11,其他,其他,原圆形配餐杯100g,144.0
2025-08-11,其他,其他,大大果块桑葚+蓝莓260g*12,24.0
2025-08-11,其他,其他,大果块草莓+桑葚260g*12,24.0
2025-08-11,其他,其他,大果块草莓+黄桃260g*12,24.0
2025-08-11,其他,其他,大果块黄桃+芒果260g*12,24.0
2025-08-11,其他,其他,极致1+1鲜牛奶900mL*6,18.0
2025-08-11,其他,其他,极致A2鲜奶240*20,40.0
2025-08-11,其他,其他,极致A2鲜奶900*6,8.0
2025-08-11,其他,其他,极致有机鲜牛奶 900ML,32.0
2025-08-11,其他,其他,特品纯鲜牛奶(1*60),1740.0
2025-08-11,其他,其他,益菌多原味(125g*8),34.0
2025-08-11,其他,其他,益菌多无蔗糖(125g*8),8.0
2025-08-11,其他,其他,益菌多草莓(125g*8),2.0
2025-08-11,其他,其他,益菌多黄桃(125g*8),11.0
2025-08-11,其他,其他,老北京杯装酸牛奶(139g*24),48.0
2025-08-11,其他,其他,袋装天然酸奶(180g*60),120.0
2025-08-11,其他,其他,袋装无糖酸奶(180g*60),120.0
2025-08-11,其他,其他,雪凝茯苓杯装酸奶150g*4*14,126.0
2025-08-11,新零售,新零售,72℃鲜牛乳（瓶）900mL,13596.0
2025-08-11,新零售,新零售,三元南瓜来了200mL*20,400.0
2025-08-11,新零售,新零售,三元每日新鲜950mL*12,1668.0
2025-08-11,新零售,新零售,三元草莓黑米三连杯130g*3*8,24.0
2025-08-11,新零售,新零售,三元青提芝士三连杯130g*3*8,32.0
2025-08-11,新零售,新零售,中脱（1*12）,960.0
2025-08-11,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),4380.0
2025-08-11,新零售,新零售,全脂桶（1*6）,1434.0
2025-08-11,新零售,新零售,全脂酸牛奶原味(100g*8),144.0
2025-08-11,新零售,新零售,大果块草莓+黄桃260g*12,324.0
2025-08-11,新零售,新零售,大果块黄桃+芒果260g*12,444.0
2025-08-11,新零售,新零售,天然桶装酸牛奶(1*6),1764.0
2025-08-11,新零售,新零售,小康（1*12）,8160.0
2025-08-11,新零售,新零售,屋型酸牛奶草莓+树莓480g*12,480.0
2025-08-11,新零售,新零售,极致1+1鲜牛奶240mL*20,660.0
2025-08-11,新零售,新零售,极致1+1鲜牛奶900mL*6,306.0
2025-08-11,新零售,新零售,极致A2鲜奶240*20,220.0
2025-08-11,新零售,新零售,极致A2鲜奶900*6,1152.0
2025-08-11,新零售,新零售,极致有机鲜牛奶 900ML,4974.0
2025-08-11,新零售,新零售,极致有机鲜牛奶240ML,4840.0
2025-08-11,新零售,新零售,极致有机鲜牛奶450mL*12,216.0
2025-08-11,新零售,新零售,特品纯鲜牛奶(1*60),18780.0
2025-08-11,新零售,新零售,益菌多原味(125g*8),1432.0
2025-08-11,新零售,新零售,益菌多无蔗糖(125g*8),228.0
2025-08-11,新零售,新零售,盒马日日鲜星期一950ml,4884.0
2025-08-11,新零售,新零售,盒马有机桶鲜1.5L*6,4200.0
2025-08-11,新零售,新零售,简卡原味八连杯100g*8*12,1752.0
2025-08-11,新零售,新零售,简卡原味桶酸1kg*9,252.0
2025-08-11,新零售,新零售,简卡原味袋五连包150g*5*10,850.0
2025-08-11,新零售,新零售,老北京杯装酸牛奶(139g*24),2664.0
2025-08-11,新零售,新零售,脱脂桶（1*6）,78.0
2025-08-11,新零售,新零售,袋装天然酸奶(180g*60),1920.0
2025-08-11,新零售,新零售,袋装无糖酸奶(180g*60),960.0
2025-08-11,新零售,新零售,象划算风味发酵乳,837.0
2025-08-11,新零售,新零售,雪凝炭烧奶皮子杯酸130g*24,1440.0
2025-08-11,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,1218.0
2025-08-11,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2660.0
2025-08-12,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),30.0
2025-08-12,京东,京东POP,72℃鲜牛乳（瓶）900mL,162.0
2025-08-12,京东,京东POP,三元乐活(瓶)450mL*12,145.0
2025-08-12,京东,京东POP,三元乐活950mL*12,108.0
2025-08-12,京东,京东POP,三元乐活有机牛乳200mL*20,10.0
2025-08-12,京东,京东POP,三元乐活（瓶）200mL*20,1086.0
2025-08-12,京东,京东POP,三元南瓜来了200mL*20,45.0
2025-08-12,京东,京东POP,三元南瓜来了450mL*12,6.0
2025-08-12,京东,京东POP,三元每日新鲜950mL*12,12.0
2025-08-12,京东,京东POP,三元真的好巧200mL*20,246.0
2025-08-12,京东,京东POP,三元芋你鲜活200mL*20,34.0
2025-08-12,京东,京东POP,三元芋你鲜活450mL*12,14.0
2025-08-12,京东,京东POP,三元草莓黑米杯酸130g*24,99.0
2025-08-12,京东,京东POP,三元青提芝士杯酸130g*24,102.0
2025-08-12,京东,京东POP,优选瓶装鲜牛乳(450ml*12瓶),228.0
2025-08-12,京东,京东POP,优选鲜牛乳240ml*20,2085.0
2025-08-12,京东,京东POP,大果块草莓+桑葚260g*12,6.0
2025-08-12,京东,京东POP,大果块黄桃+芒果260g*12,6.0
2025-08-12,京东,京东POP,天然桶装酸牛奶1kg,18.0
2025-08-12,京东,京东POP,极致1+1鲜牛奶240mL*20,10.0
2025-08-12,京东,京东POP,极致1+1鲜牛奶900mL*6,14.0
2025-08-12,京东,京东POP,极致A2鲜奶240*20,486.0
2025-08-12,京东,京东POP,极致A2鲜奶900*6,114.0
2025-08-12,京东,京东POP,极致有机鲜牛奶 900ML,375.0
2025-08-12,京东,京东POP,极致有机鲜牛奶240ML,1218.0
2025-08-12,京东,京东POP,极致有机鲜牛奶450mL*12,24.0
2025-08-12,京东,京东POP,烤橙子灵芝爆珠杯酸130g*24,20.0
2025-08-12,京东,京东POP,烤橙子陈皮爆珠杯酸130g*24,8.0
2025-08-12,京东,京东POP,石榴红参爆珠杯酸130g*24,6.0
2025-08-12,京东,京东POP,简卡原味桶酸1kg*9,14.0
2025-08-12,京东,京东POP,简卡原味袋五连包150g*5*10,48.0
2025-08-12,京东,京东POP,老北京杯装酸牛奶(139g*24),192.0
2025-08-12,京东,京东POP,轻能利乐冠—蓝莓+大麦250g,196.0
2025-08-12,京东,京东POP,轻能利乐冠—黄桃+大麦250g,556.0
2025-08-12,京东,京东POP,轻能苗条牛油果燕麦250g*24,4.0
2025-08-12,京东,京东POP,轻能苗条红西柚燕麦250g*24,8.0
2025-08-12,京东,京东POP,雪凝原味盒酸800g*12,17.0
2025-08-12,京东,京东POP,雪凝奶皮子酸奶原味800g*12,16.0
2025-08-12,京东,京东POP,雪凝炭烧奶皮子酸奶盒装800g*12,9.0
2025-08-12,京东,京东POP,雪凝茯苓杯装酸奶150g*4*14,92.0
2025-08-12,京东,京东POP,雪凝草莓山楂盒酸800g*12,13.0
2025-08-12,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),756.0
2025-08-12,京东,京东自营,72℃鲜牛乳（瓶）900mL,912.0
2025-08-12,京东,京东自营,三元乐活(瓶)450mL*12,192.0
2025-08-12,京东,京东自营,三元乐活950mL*12,852.0
2025-08-12,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,52.0
2025-08-12,京东,京东自营,三元乐活（瓶）200mL*20,1900.0
2025-08-12,京东,京东自营,三元南瓜来了450mL*12,12.0
2025-08-12,京东,京东自营,三元每日新鲜950mL*12,564.0
2025-08-12,京东,京东自营,三元真的好巧200mL*20,380.0
2025-08-12,京东,京东自营,三元真的好巧450mL*12,216.0
2025-08-12,京东,京东自营,三元纯牛奶180mL*12,1224.0
2025-08-12,京东,京东自营,三元芋你鲜活200mL*20,140.0
2025-08-12,京东,京东自营,三元芋你鲜活450mL*12,276.0
2025-08-12,京东,京东自营,三元草莓黑米三连杯130g*3*8,128.0
2025-08-12,京东,京东自营,三元莓天鲜活450mL*12,12.0
2025-08-12,京东,京东自营,三元青提芝士三连杯130g*3*8,200.0
2025-08-12,京东,京东自营,中优选组合装DS(450ml*2*8),912.0
2025-08-12,京东,京东自营,优选鲜牛乳240ml*20,160.0
2025-08-12,京东,京东自营,全脂桶（1*6）,684.0
2025-08-12,京东,京东自营,大大果块桑葚+蓝莓260g*12,12.0
2025-08-12,京东,京东自营,大果块草莓+黄桃260g*12,12.0
2025-08-12,京东,京东自营,大果块黄桃+芒果260g*12,12.0
2025-08-12,京东,京东自营,天然桶装酸牛奶(1*6),402.0
2025-08-12,京东,京东自营,小康（1*12）,660.0
2025-08-12,京东,京东自营,极致1+1鲜牛奶900mL*6,228.0
2025-08-12,京东,京东自营,极致A2鲜奶240*20,720.0
2025-08-12,京东,京东自营,极致A2鲜奶900*6,288.0
2025-08-12,京东,京东自营,极致有机鲜牛奶 900ML,606.0
2025-08-12,京东,京东自营,极致有机鲜牛奶240ML,540.0
2025-08-12,京东,京东自营,益菌多原味酸牛奶DSHB（125g*16）,519.0
2025-08-12,京东,京东自营,益菌多无蔗糖酸牛奶DSHB(125g*16),489.0
2025-08-12,京东,京东自营,简卡原味桶酸1kg*9,963.0
2025-08-12,京东,京东自营,简卡原味袋五连包150g*5*10,10.0
2025-08-12,京东,京东自营,脱脂桶（1*6）,306.0
2025-08-12,京东,京东自营,袋装天然酸奶(180g*60),2580.0
2025-08-12,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,144.0
2025-08-12,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,186.0
2025-08-12,京东,京东自营,雪凝原味盒酸800g*12,120.0
2025-08-12,京东,京东自营,雪凝奶皮子酸奶原味800g*12,300.0
2025-08-12,京东,京东自营,雪凝茯苓杯装酸奶DSHB(150g*8*6),1032.0
2025-08-12,其他,其他,100g原味酸奶,36.0
2025-08-12,其他,其他,72℃屋型鲜牛乳(490ml*12盒),2.0
2025-08-12,其他,其他,72℃屋型鲜牛乳(950ml*12盒),12.0
2025-08-12,其他,其他,72℃鲜牛乳（瓶）900mL,351.0
2025-08-12,其他,其他,三元乐活(瓶)450mL*12,2.0
2025-08-12,其他,其他,三元乐活有机牛乳200mL*20,100.0
2025-08-12,其他,其他,三元乐活（瓶）200mL*20,4803.0
2025-08-12,其他,其他,三元南瓜来了200mL*20,29.0
2025-08-12,其他,其他,三元可可奶200mL*16,18.0
2025-08-12,其他,其他,三元每日新鲜950mL*12,11.0
2025-08-12,其他,其他,三元牛角包双莓牛奶200mL*16,3.0
2025-08-12,其他,其他,三元牛角包巧克力牛奶200mL*16,18.0
2025-08-12,其他,其他,三元牛角包椰子牛奶200mL*16,12.0
2025-08-12,其他,其他,三元真的好巧200mL*20,100.0
2025-08-12,其他,其他,三元纯牛奶180mL*12,12.0
2025-08-12,其他,其他,三元芋你鲜活200mL*20,18.0
2025-08-12,其他,其他,三元草莓黑米三连杯130g*3*8,36.0
2025-08-12,其他,其他,三元草莓黑米杯酸130g*24,194.0
2025-08-12,其他,其他,三元莓天鲜活200mL*20,50.0
2025-08-12,其他,其他,三元青提芝士三连杯130g*3*8,132.0
2025-08-12,其他,其他,三元青提芝士杯酸130g*24,137.0
2025-08-12,其他,其他,中天酸(480g*12),40.0
2025-08-12,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),188.0
2025-08-12,其他,其他,优选鲜牛乳240ml*20,54.0
2025-08-12,其他,其他,全脂桶（1*6）,36.0
2025-08-12,其他,其他,全脂酸牛奶原味(100g*8),6.0
2025-08-12,其他,其他,原圆形配餐杯100g,11169.0
2025-08-12,其他,其他,大大果块桑葚+蓝莓260g*12,188.0
2025-08-12,其他,其他,大果块哈密瓜青提260g*12,30.0
2025-08-12,其他,其他,大果块草莓+桑葚260g*12,89.0
2025-08-12,其他,其他,大果块草莓+黄桃260g*12,355.0
2025-08-12,其他,其他,大果块黄桃+芒果260g*12,152.0
2025-08-12,其他,其他,天然桶装酸牛奶(1*6),17.0
2025-08-12,其他,其他,天然桶装酸牛奶1kg,14.0
2025-08-12,其他,其他,小康（1*12）,66.0
2025-08-12,其他,其他,屋型酸牛奶梨+菠萝480g*12,8.0
2025-08-12,其他,其他,屋型酸牛奶草莓+树莓480g*12,6.0
2025-08-12,其他,其他,极致1+1鲜牛奶240mL*20,10.0
2025-08-12,其他,其他,极致1+1鲜牛奶900mL*6,36.0
2025-08-12,其他,其他,极致A2鲜奶240*20,244.0
2025-08-12,其他,其他,极致A2鲜奶900*6,48.0
2025-08-12,其他,其他,极致有机鲜牛奶 900ML,123.0
2025-08-12,其他,其他,极致有机鲜牛奶240ML,196.0
2025-08-12,其他,其他,烤橙子灵芝爆珠杯酸130g*24,5.0
2025-08-12,其他,其他,烤橙子陈皮爆珠杯酸130g*24,46.0
2025-08-12,其他,其他,特品纯鲜牛奶(1*60),8499.0
2025-08-12,其他,其他,益菌多原味(125g*8),61.0
2025-08-12,其他,其他,益菌多无蔗糖(125g*8),74.0
2025-08-12,其他,其他,益菌多草莓(125g*8),3.0
2025-08-12,其他,其他,益菌多黄桃(125g*8),5.0
2025-08-12,其他,其他,简卡原味八连杯100g*8*12,6.0
2025-08-12,其他,其他,简卡原味桶酸1kg*9,16.0
2025-08-12,其他,其他,简卡原味袋五连包150g*5*10,43.0
2025-08-12,其他,其他,老北京杯装酸牛奶(139g*24),1092.0
2025-08-12,其他,其他,袋装天然酸奶(180g*60),525.0
2025-08-12,其他,其他,袋装无糖酸奶(180g*60),715.0
2025-08-12,其他,其他,轻能利乐冠—蓝莓+大麦250g,9.0
2025-08-12,其他,其他,轻能利乐冠—黄桃+大麦250g,9.0
2025-08-12,其他,其他,轻能苗条红西柚燕麦250g*24,8.0
2025-08-12,其他,其他,雪凝炭烧奶皮子杯酸130g*24,3.0
2025-08-12,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,4.0
2025-08-12,其他,其他,雪凝茯苓杯装酸奶150g*4*14,456.0
2025-08-12,其他,其他,鲜牛奶(1*60),36.0
2025-08-12,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),110.0
2025-08-12,天猫,猫旗,72℃鲜牛乳（瓶）900mL,517.0
2025-08-12,天猫,猫旗,三元乐活(瓶)450mL*12,2344.0
2025-08-12,天猫,猫旗,三元乐活950mL*12,930.0
2025-08-12,天猫,猫旗,三元乐活有机牛乳200mL*20,950.0
2025-08-12,天猫,猫旗,三元乐活（瓶）200mL*20,19968.0
2025-08-12,天猫,猫旗,三元南瓜来了200mL*20,700.0
2025-08-12,天猫,猫旗,三元南瓜来了450mL*12,106.0
2025-08-12,天猫,猫旗,三元真的好巧200mL*20,5836.0
2025-08-12,天猫,猫旗,三元真的好巧450mL*12,385.0
2025-08-12,天猫,猫旗,三元芋你鲜活200mL*20,260.0
2025-08-12,天猫,猫旗,三元芋你鲜活450mL*12,125.0
2025-08-12,天猫,猫旗,三元草莓黑米杯酸130g*24,762.0
2025-08-12,天猫,猫旗,三元青提芝士杯酸130g*24,1274.0
2025-08-12,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),265.0
2025-08-12,天猫,猫旗,优选鲜牛乳240ml*20,357.0
2025-08-12,天猫,猫旗,大大果块桑葚+蓝莓260g*12,6.0
2025-08-12,天猫,猫旗,大果块草莓+桑葚260g*12,6.0
2025-08-12,天猫,猫旗,大果块草莓+黄桃260g*12,6.0
2025-08-12,天猫,猫旗,大果块黄桃+芒果260g*12,6.0
2025-08-12,天猫,猫旗,天然桶装酸牛奶1kg,208.0
2025-08-12,天猫,猫旗,极致1+1鲜牛奶900mL*6,28.0
2025-08-12,天猫,猫旗,极致A2鲜奶240*20,644.0
2025-08-12,天猫,猫旗,极致A2鲜奶900*6,52.0
2025-08-12,天猫,猫旗,极致有机鲜牛奶 900ML,296.0
2025-08-12,天猫,猫旗,极致有机鲜牛奶240ML,596.0
2025-08-12,天猫,猫旗,极致有机鲜牛奶450mL*12,16.0
2025-08-12,天猫,猫旗,烤橙子灵芝爆珠杯酸130g*24,5.0
2025-08-12,天猫,猫旗,烤橙子陈皮爆珠杯酸130g*24,13.0
2025-08-12,天猫,猫旗,石榴红参爆珠杯酸130g*24,5.0
2025-08-12,天猫,猫旗,简卡原味桶酸1kg*9,13.0
2025-08-12,天猫,猫旗,简卡原味袋五连包150g*5*10,16.0
2025-08-12,天猫,猫旗,老北京杯装酸牛奶(139g*24),946.0
2025-08-12,天猫,猫旗,轻能利乐冠—蓝莓+大麦250g,60.0
2025-08-12,天猫,猫旗,轻能利乐冠—黄桃+大麦250g,81.0
2025-08-12,天猫,猫旗,轻能苗条牛油果燕麦250g*24,6.0
2025-08-12,天猫,猫旗,雪凝原味盒酸800g*12,285.0
2025-08-12,天猫,猫旗,雪凝奶皮子酸奶原味800g*12,37.0
2025-08-12,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,92.0
2025-08-12,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,30.0
2025-08-12,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,408.0
2025-08-12,天猫,猫旗,雪凝草莓山楂盒酸800g*12,176.0
2025-08-12,天猫,猫超,72℃鲜牛乳（瓶）900mL,50.0
2025-08-12,天猫,猫超,三元乐活(瓶)450mL*12,48.0
2025-08-12,天猫,猫超,三元乐活950mL*12,348.0
2025-08-12,天猫,猫超,三元乐活（瓶）200mL*20,540.0
2025-08-12,天猫,猫超,三元南瓜来了200mL*20,50.0
2025-08-12,天猫,猫超,三元真的好巧200mL*20,195.0
2025-08-12,天猫,猫超,三元草莓黑米杯酸130g*24,18.0
2025-08-12,天猫,猫超,三元青提芝士杯酸130g*24,36.0
2025-08-12,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),130.0
2025-08-12,天猫,猫超,优选鲜牛乳240ml*20,1228.0
2025-08-12,天猫,猫超,极致A2鲜奶240*20,117.0
2025-08-12,天猫,猫超,极致A2鲜奶900*6,17.0
2025-08-12,天猫,猫超,极致有机鲜牛奶 900ML,91.0
2025-08-12,天猫,猫超,极致有机鲜牛奶240ML,127.0
2025-08-12,天猫,猫超,烤橙子陈皮爆珠杯酸130g*24,12.0
2025-08-12,天猫,猫超,石榴红参爆珠杯酸130g*24,6.0
2025-08-12,天猫,猫超,老北京杯装酸牛奶(139g*24),144.0
2025-08-12,天猫,猫超,雪凝原味盒酸800g*12,2.0
2025-08-12,天猫,猫超,雪凝奶皮子酸奶原味800g*12,20.0
2025-08-12,天猫,猫超,雪凝炭烧奶皮子酸奶盒装800g*12,12.0
2025-08-12,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,90.0
2025-08-12,天猫,猫超,雪凝草莓山楂盒酸800g*12,4.0
2025-08-12,抖音,抖音,三元乐活(瓶)450mL*12,4186.0
2025-08-12,抖音,抖音,三元乐活有机牛乳200mL*20,4770.0
2025-08-12,抖音,抖音,三元乐活有机牛乳450mL*12,1979.0
2025-08-12,抖音,抖音,三元乐活（瓶）200mL*20,34664.0
2025-08-12,抖音,抖音,三元南瓜来了200mL*20,409.0
2025-08-12,抖音,抖音,三元南瓜来了450mL*12,324.0
2025-08-12,抖音,抖音,三元真的好巧200mL*20,361.0
2025-08-12,抖音,抖音,三元真的好巧450mL*12,82.0
2025-08-12,抖音,抖音,三元芋你鲜活200mL*20,383.0
2025-08-12,抖音,抖音,三元芋你鲜活450mL*12,200.0
2025-08-12,抖音,抖音,三元草莓黑米杯酸130g*24,3339.0
2025-08-12,抖音,抖音,三元莓天鲜活200mL*20,310.0
2025-08-12,抖音,抖音,三元莓天鲜活450mL*12,246.0
2025-08-12,抖音,抖音,三元青提芝士杯酸130g*24,3573.0
2025-08-12,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),443.0
2025-08-12,抖音,抖音,优选鲜牛乳240ml*20,2054.0
2025-08-12,抖音,抖音,大大果块桑葚+蓝莓260g*12,21.0
2025-08-12,抖音,抖音,大果块草莓+桑葚260g*12,3.0
