统计日期,平台,子平台,产品名称,销售数量
2025-08-22,新零售,新零售,250S极致娟姗纯牛奶250mL*12,8.0
2025-08-22,新零售,新零售,250ml方巧(1*24),304.0
2025-08-22,新零售,新零售,三元3.3g方白脱脂无菌砖(250ml*24),71.0
2025-08-22,新零售,新零售,三元A2纯牛奶DS200ml*10,4.0
2025-08-22,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),6039.0
2025-08-22,新零售,新零售,三元红枣枸杞牛奶饮品(200mL*12),3.0
2025-08-22,新零售,新零售,常温版极致三代全脂纯牛奶,191.0
2025-08-22,新零售,新零售,极小智有机A2纯牛奶200mL*10,28.0
2025-08-22,新零售,新零售,极致三代低脂纯牛奶（250ml*12）,26.0
2025-08-22,新零售,新零售,极致有机A2纯牛奶250mL*10,3.0
2025-08-22,新零售,新零售,极致高品质全脂纯牛奶（250ml*16）,4.0
2025-08-22,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,25.0
2025-08-22,新零售,新零售,简卡原味钻酸奶200g*10,40.0
2025-08-23,京东,京东自营,200S极致有机纯牛奶200mL*16,105.0
2025-08-23,京东,京东自营,250ML利乐砖高钙牛奶(1*20),674.0
2025-08-23,京东,京东自营,250S极致有机纯牛奶250mL*12,61.0
2025-08-23,京东,京东自营,250ml方巧(1*24),1655.0
2025-08-23,京东,京东自营,TOB定制小特品枕（227ml*16）,1000.0
2025-08-23,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),4210.0
2025-08-23,京东,京东自营,三元特品无菌砖纯牛奶(250ml*16）,875.0
2025-08-23,京东,京东自营,冰岛式酸奶（200g*24）,386.0
2025-08-23,京东,京东自营,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,2415.0
2025-08-23,京东,京东自营,小方白卡皮巴拉全脂纯牛奶（200mL*24）,3580.0
2025-08-23,京东,京东自营,常温版极致三代全脂纯牛奶,48.0
2025-08-23,京东,京东自营,极小智有机A2纯牛奶200mL*10,2484.0
2025-08-23,京东,京东自营,极致4.0高蛋白纯牛奶250mL*24,1374.0
2025-08-23,京东,京东自营,极致A2精巧装16入,1250.0
2025-08-23,京东,京东自营,极致A2精巧装200ml*10,155.0
2025-08-23,京东,京东自营,极致三代低脂纯牛奶（250ml*12）,46.0
2025-08-23,京东,京东自营,极致晚安奶250ml*10,32.0
2025-08-23,京东,京东自营,极致有机A2纯牛奶250mL*10,36.0
2025-08-23,京东,京东自营,极致有机低脂纯牛奶（200ml*21）,1158.0
2025-08-23,京东,京东自营,极致高品质全脂纯牛奶（250ml*16）,860.0
2025-08-23,京东,京东自营,梦幻盖极致1+1原生双蛋白牛奶,37.0
2025-08-23,京东,京东自营,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,456.0
2025-08-23,京东,京东自营,梦幻盖极致A2纯牛奶250ml*12,10.0
2025-08-23,京东,京东自营,梦幻盖极致有机纯牛奶（250ml*12）,529.0
2025-08-23,京东,京东自营,电商定制版227ml扁箱小福（1*16）,1665.0
2025-08-23,京东,京东自营,简卡原味钻酸奶200g*10,103.0
2025-08-23,新零售,新零售,200S极致有机纯牛奶200mL*10,200.0
2025-08-23,新零售,新零售,250S极致娟姗纯牛奶250mL*12,180.0
2025-08-23,新零售,新零售,250ml小方白(1*24),5976.0
2025-08-23,新零售,新零售,250ml方巧(1*24),587.0
2025-08-23,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),300.0
2025-08-23,新零售,新零售,常温版极致三代全脂纯牛奶,449.0
2025-08-23,新零售,新零售,极致A2精巧装200mL*20,1020.0
2025-08-23,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,876.0
2025-08-23,新零售,新零售,电商定制版227ml扁箱小福（1*16）,2487.0
2025-08-24,天猫,猫超,三元3.3g方白脱脂无菌砖(250ml*24),500.0
2025-08-24,天猫,猫超,三元利乐砖特品纯牛奶DSHB(250ml*24),4300.0
2025-08-24,小程序及其他,小程序及其他,德亚风味酸牛奶(200mL*10),7569.0
2025-08-24,小程序及其他,小程序及其他,德亚风味酸牛奶(200mL*12),500.0
2025-08-24,小程序及其他,小程序及其他,德亚风味酸牛奶(200mL*24),2200.0
2025-08-24,拼多多,多多买菜,TOB定制小特品枕（227ml*16）,500.0
2025-08-24,新零售,新零售,250ML利乐砖高钙牛奶(1*20),794.0
2025-08-24,新零售,新零售,250S极致娟姗纯牛奶250mL*12,115.0
2025-08-24,新零售,新零售,250ml方巧(1*24),818.0
2025-08-24,新零售,新零售,三元3.3g方白脱脂无菌砖(250ml*24),400.0
2025-08-24,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),2000.0
2025-08-24,新零售,新零售,小方白卡皮巴拉全脂纯牛奶（200mL*24）,1600.0
2025-08-24,新零售,新零售,极小智有机A2纯牛奶200mL*10,576.0
2025-08-24,新零售,新零售,极致A2精巧装200ml*10,624.0
2025-08-24,新零售,新零售,极致三代低脂纯牛奶（250ml*12）,864.0
2025-08-24,新零售,新零售,极致有机A2纯牛奶250mL*10,43.0
2025-08-24,新零售,新零售,极致高品质全脂纯牛奶（250ml*16）,376.0
2025-08-24,新零售,新零售,简卡原味钻酸奶200g*10,200.0
2025-08-25,京东,京东自营,250ML利乐砖高钙牛奶(1*20),16.0
2025-08-25,京东,京东自营,250S极致有机纯牛奶250mL*12,8.0
2025-08-25,京东,京东自营,250ml方巧(1*24),1762.0
2025-08-25,京东,京东自营,TOB定制小特品枕（227ml*16）,50.0
2025-08-25,京东,京东自营,三元3.3g方白脱脂无菌砖(250ml*24),100.0
2025-08-25,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),15000.0
2025-08-25,京东,京东自营,三元特品无菌砖纯牛奶(250ml*16）,2000.0
2025-08-25,京东,京东自营,冰岛式酸奶（200g*24）,1287.0
2025-08-25,京东,京东自营,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,30.0
2025-08-25,京东,京东自营,小高钙牛奶（扁箱）（227ml*16）,200.0
2025-08-25,京东,京东自营,常温版极致三代全脂纯牛奶,20.0
2025-08-25,京东,京东自营,极小智有机A2纯牛奶200mL*10,55.0
2025-08-25,京东,京东自营,极致A2精巧装200ml*10,1020.0
2025-08-25,京东,京东自营,极致晚安奶250ml*10,4.0
2025-08-25,京东,京东自营,极致有机A2纯牛奶250mL*10,201.0
2025-08-25,京东,京东自营,极致有机低脂纯牛奶（200ml*21）,808.0
2025-08-25,京东,京东自营,极致高品质全脂纯牛奶（250ml*16）,12040.0
2025-08-25,京东,京东自营,梦幻盖极致A2纯牛奶250ml*12,210.0
2025-08-25,京东,京东自营,梦幻盖极致有机纯牛奶（250ml*12）,6.0
2025-08-25,京东,京东自营,电商定制版227ml扁箱小福（1*16）,485.0
2025-08-25,新零售,新零售,200M特品纯牛奶（200ml*24）,3000.0
2025-08-25,新零售,新零售,电商定制版227ml扁箱小福（1*16）,1445.0
2025-08-26,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),18000.0
2025-08-26,天猫,猫超,250ML利乐砖高钙牛奶(1*20),69.0
2025-08-26,天猫,猫超,250S极致有机纯牛奶250mL*12,50.0
2025-08-26,天猫,猫超,TOB定制小特品枕（227ml*16）,240.0
2025-08-26,天猫,猫超,三元利乐砖特品纯牛奶DSHB(250ml*24),1064.0
2025-08-26,天猫,猫超,三元特品无菌砖纯牛奶(250ml*16）,472.0
2025-08-26,天猫,猫超,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,278.0
2025-08-26,天猫,猫超,小方白卡皮巴拉全脂纯牛奶（200mL*24）,1095.0
2025-08-26,天猫,猫超,极小智有机A2纯牛奶200mL*10,21.0
2025-08-26,天猫,猫超,极致A2精巧装200ml*10,16.0
2025-08-26,天猫,猫超,极致有机A2纯牛奶250mL*10,20.0
2025-08-26,天猫,猫超,极致高品质全脂纯牛奶（250ml*16）,338.0
2025-08-26,天猫,猫超,梦幻盖极致1+1原生双蛋白牛奶,10.0
2025-08-26,天猫,猫超,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,46.0
2025-08-26,天猫,猫超,梦幻盖极致有机纯牛奶（250ml*12）,114.0
2025-08-26,天猫,猫超,电商定制版227ml扁箱小福（1*16）,500.0
2025-08-26,天猫,猫超,钻石装极致有机纯牛奶（200mL*16）,200.0
2025-08-26,拼多多,多多买菜,250ML利乐砖高钙牛奶(1*20),1000.0
2025-08-26,拼多多,多多买菜,小方白卡皮巴拉全脂纯牛奶（200mL*24）,500.0
2025-08-26,新零售,新零售,200S极致有机纯牛奶200mL*10,4500.0
2025-08-26,新零售,新零售,250ML利乐砖高钙牛奶(1*20),500.0
2025-08-26,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),370.0
2025-08-26,新零售,新零售,常温版极致三代全脂纯牛奶,20.0
2025-08-26,新零售,新零售,极致有机A2纯牛奶250mL*10,73.0
2025-08-26,新零售,新零售,极致高品质全脂纯牛奶（250ml*16）,376.0
2025-08-26,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,360.0
2025-08-26,新零售,新零售,电商定制版227ml扁箱小福（1*16）,849.0
2025-08-27,京东,京东自营,200S极致有机纯牛奶200mL*16,75.0
2025-08-27,京东,京东自营,250ML利乐砖高钙牛奶(1*20),517.0
2025-08-27,京东,京东自营,250S极致有机纯牛奶250mL*12,148.0
2025-08-27,京东,京东自营,250ml白盒纯牛奶（1*12）,5.0
2025-08-27,京东,京东自营,TOB定制小特品枕（227ml*16）,269.0
2025-08-27,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),52000.0
2025-08-27,京东,京东自营,三元特品无菌砖纯牛奶(250ml*16）,525.0
2025-08-27,京东,京东自营,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,5900.0
2025-08-27,京东,京东自营,小方白卡皮巴拉全脂纯牛奶（200mL*24）,8830.0
2025-08-27,京东,京东自营,小高钙牛奶（扁箱）（227ml*16）,1300.0
2025-08-27,京东,京东自营,常温版极致三代全脂纯牛奶,256.0
2025-08-27,京东,京东自营,极小智有机A2纯牛奶200mL*10,1493.0
2025-08-27,京东,京东自营,极致A2精巧装16入,1788.0
2025-08-27,京东,京东自营,极致A2精巧装200ml*10,369.0
2025-08-27,京东,京东自营,极致三代低脂纯牛奶（250ml*12）,293.0
2025-08-27,京东,京东自营,极致晚安奶250ml*10,137.0
2025-08-27,京东,京东自营,极致有机A2纯牛奶250mL*10,33.0
2025-08-27,京东,京东自营,极致高品质全脂纯牛奶（250ml*16）,820.0
2025-08-27,京东,京东自营,梦幻盖极致1+1原生双蛋白牛奶,278.0
2025-08-27,京东,京东自营,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,697.0
2025-08-27,京东,京东自营,梦幻盖极致有机纯牛奶（250ml*12）,616.0
2025-08-27,京东,京东自营,电商定制版227ml扁箱小福（1*16）,200.0
2025-08-27,京东,京东自营,简卡原味钻酸奶200g*10,445.0
2025-08-27,京东,京东自营,钻石包极致有机纯牛奶（200ml*21）,2034.0
2025-08-27,拼多多,多多买菜,三元利乐砖特品纯牛奶DSHB(250ml*24),1000.0
2025-08-27,拼多多,多多买菜,三元特品无菌砖纯牛奶(250ml*16）,1000.0
2025-08-27,拼多多,多多买菜,电商定制版227ml扁箱小福（1*16）,1500.0
2025-08-27,拼多多,多多买菜,百利包纯牛奶200ml*16,500.0
2025-08-27,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),512.0
2025-08-27,新零售,新零售,小方白卡皮巴拉全脂纯牛奶（200mL*24）,271.0
2025-08-27,新零售,新零售,极致三代低脂纯牛奶（250ml*12）,104.0
2025-08-27,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,98.0
2025-08-27,新零售,新零售,电商定制版227ml扁箱小福（1*16）,2921.0
2025-08-27,新零售,新零售,简卡原味钻酸奶200g*10,96.0
2025-08-27,新零售,新零售,钻石包极致有机纯牛奶（200ml*21）,264.0
2025-08-28,京东,京东自营,三元3.3g方白脱脂无菌砖(250ml*24),1360.0
2025-08-28,京东,京东自营,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,822.0
2025-08-28,京东,京东自营,常温版极致三代全脂纯牛奶,10.0
2025-08-28,京东,京东自营,极致有机A2纯牛奶250mL*10,5.0
2025-08-28,京东,京东自营,梦幻盖极致A2纯牛奶250ml*12,2.0
2025-08-28,天猫,猫超,250ML利乐砖高钙牛奶(1*20),71.0
2025-08-28,天猫,猫超,250S极致有机纯牛奶250mL*12,67.0
2025-08-28,天猫,猫超,三元3.3g方白脱脂无菌砖(250ml*24),2038.0
2025-08-28,天猫,猫超,三元利乐砖特品纯牛奶DSHB(250ml*24),3078.0
2025-08-28,天猫,猫超,三元特品无菌砖纯牛奶(250ml*16）,413.0
2025-08-28,天猫,猫超,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,698.0
2025-08-28,天猫,猫超,小方白卡皮巴拉全脂纯牛奶（200mL*24）,2951.0
2025-08-28,天猫,猫超,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,2582.0
2025-08-28,天猫,猫超,极致A2精巧装200ml*10,85.0
2025-08-28,天猫,猫超,极致三代低脂纯牛奶（250ml*12）,72.0
2025-08-28,天猫,猫超,极致晚安奶250ml*10,6.0
2025-08-28,天猫,猫超,极致有机A2纯牛奶250mL*10,23.0
2025-08-28,天猫,猫超,极致高品质全脂纯牛奶（250ml*16）,479.0
2025-08-28,天猫,猫超,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,20.0
2025-08-28,天猫,猫超,梦幻盖极致有机纯牛奶（250ml*12）,39.0
2025-08-28,天猫,猫超,简卡原味钻酸奶200g*10,13.0
2025-08-28,天猫,猫超,钻石装极致有机纯牛奶（200mL*16）,315.0
2025-08-28,拼多多,多多买菜,TOB定制小特品枕（227ml*16）,300.0
2025-08-28,拼多多,多多买菜,三元3.3g方白脱脂无菌砖(250ml*24),500.0
2025-08-28,拼多多,多多买菜,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,200.0
2025-08-28,新零售,新零售,200M特品纯牛奶（200ml*24）,3000.0
2025-08-28,新零售,新零售,200S极致有机纯牛奶200mL*10,4092.0
2025-08-28,新零售,新零售,三元3.3g方白脱脂无菌砖(250ml*24),1400.0
2025-08-28,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),572.0
2025-08-28,新零售,新零售,小方白卡皮巴拉全脂纯牛奶（200mL*24）,2757.0
2025-08-28,新零售,新零售,常温版极致三代全脂纯牛奶,400.0
2025-08-28,新零售,新零售,极致A2精巧装200mL*20,1500.0
2025-08-28,新零售,新零售,极致A2精巧装200ml*10,432.0
2025-08-28,新零售,新零售,极致三代低脂纯牛奶（250ml*12）,1016.0
2025-08-28,新零售,新零售,极致有机A2纯牛奶250mL*10,93.0
2025-08-28,新零售,新零售,极致高品质全脂纯牛奶（250ml*16）,244.0
2025-08-28,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,3787.0
2025-08-28,新零售,新零售,电商定制版227ml扁箱小福（1*16）,4079.0
2025-08-28,新零售,新零售,简卡原味钻酸奶200g*10,240.0
2025-08-28,新零售,新零售,钻石包极致有机纯牛奶（200ml*21）,128.0
2025-08-29,京东,京东自营,200S极致有机纯牛奶200mL*16,158.0
2025-08-29,京东,京东自营,250ML利乐砖高钙牛奶(1*20),543.0
2025-08-29,京东,京东自营,250S极致有机纯牛奶250mL*12,133.0
2025-08-29,京东,京东自营,250ml白盒纯牛奶（1*12）,155.0
2025-08-29,京东,京东自营,TOB定制小特品枕（227ml*16）,1715.0
2025-08-29,京东,京东自营,三元3.3g方白脱脂无菌砖(250ml*24),2696.0
2025-08-29,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),900.0
2025-08-29,京东,京东自营,三元特品无菌砖纯牛奶(250ml*16）,228.0
2025-08-29,京东,京东自营,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,4830.0
2025-08-29,京东,京东自营,小方白卡皮巴拉全脂纯牛奶（200mL*24）,31440.0
2025-08-29,京东,京东自营,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,8693.0
2025-08-29,京东,京东自营,常温版极致三代全脂纯牛奶,380.0
2025-08-29,京东,京东自营,极小智有机A2纯牛奶200mL*10,180.0
2025-08-29,京东,京东自营,极致A2精巧装16入,3000.0
2025-08-29,京东,京东自营,极致A2精巧装200ml*10,1148.0
2025-08-29,京东,京东自营,极致三代低脂纯牛奶（250ml*12）,536.0
2025-08-29,京东,京东自营,极致晚安奶250ml*10,59.0
2025-08-29,京东,京东自营,极致有机A2纯牛奶250mL*10,27.0
2025-08-29,京东,京东自营,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,43.0
2025-08-29,京东,京东自营,梦幻盖极致A2纯牛奶250ml*12,20.0
2025-08-29,京东,京东自营,梦幻盖极致有机纯牛奶（250ml*12）,1020.0
2025-08-29,京东,京东自营,电商定制版227ml扁箱小福（1*16）,1200.0
2025-08-29,京东,京东自营,简卡原味钻酸奶200g*10,195.0
2025-08-29,京东,京东自营,钻石包极致有机纯牛奶（200ml*21）,6220.0
2025-08-29,天猫,猫超,250ML利乐砖高钙牛奶(1*20),27.0
2025-08-29,天猫,猫超,250S极致娟姗纯牛奶250mL*12,54.0
2025-08-29,天猫,猫超,250S极致有机纯牛奶250mL*12,5.0
2025-08-29,天猫,猫超,TOB定制小特品枕（227ml*16）,50.0
2025-08-29,天猫,猫超,三元3.3g方白脱脂无菌砖(250ml*24),454.0
2025-08-29,天猫,猫超,三元利乐砖特品纯牛奶DSHB(250ml*24),1220.0
2025-08-29,天猫,猫超,三元特品无菌砖纯牛奶(250ml*16）,1108.0
2025-08-29,天猫,猫超,小方白卡皮巴拉低脂高钙牛奶（200mL*24）,80.0
2025-08-29,天猫,猫超,小方白卡皮巴拉全脂纯牛奶（200mL*24）,1830.0
2025-08-29,天猫,猫超,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,284.0
2025-08-29,天猫,猫超,极小智有机A2纯牛奶200mL*10,56.0
2025-08-29,天猫,猫超,极致A2精巧装200ml*10,3.0
2025-08-29,天猫,猫超,极致有机A2纯牛奶250mL*10,15.0
2025-08-29,天猫,猫超,极致高品质全脂纯牛奶（250ml*16）,214.0
2025-08-29,天猫,猫超,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,3.0
2025-08-29,天猫,猫超,梦幻盖极致有机纯牛奶（250ml*12）,6.0
2025-08-29,天猫,猫超,电商定制版227ml扁箱小福（1*16）,150.0
2025-08-29,天猫,猫超,钻石装极致有机纯牛奶（200mL*16）,337.0
2025-08-29,小程序及其他,小程序及其他,250ml方巧(1*24),15.0
2025-08-29,小程序及其他,小程序及其他,TOB定制扁箱小福（1*16）,1.0
2025-08-29,小程序及其他,小程序及其他,三元3.3g方白脱脂无菌砖(250ml*24),22.0
2025-08-29,小程序及其他,小程序及其他,三元A2纯牛奶DS200ml*10,4.0
2025-08-29,小程序及其他,小程序及其他,三元利乐砖特品纯牛奶DSHB(250ml*24),345.0
2025-08-29,小程序及其他,小程序及其他,小方白卡皮巴拉全脂纯牛奶（200mL*24）,4.0
2025-08-29,小程序及其他,小程序及其他,常温版极致三代全脂纯牛奶,3.0
2025-08-29,小程序及其他,小程序及其他,扁箱小福（1*16）,2.0
2025-08-29,小程序及其他,小程序及其他,极致A2精巧装200ml*10,5.0
2025-08-29,小程序及其他,小程序及其他,极致三代低脂纯牛奶（250ml*12）,3.0
2025-08-29,小程序及其他,小程序及其他,梦幻盖极致有机纯牛奶（250ml*12）,8.0
2025-08-29,小程序及其他,小程序及其他,电商定制版227ml扁箱小福（1*16）,13.0
2025-08-29,新零售,新零售,250S极致娟姗纯牛奶250mL*12,251.0
2025-08-29,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),694.0
2025-08-29,新零售,新零售,小方白卡皮巴拉全脂纯牛奶（200mL*24）,159.0
2025-08-29,新零售,新零售,常温版极致三代全脂纯牛奶,48.0
2025-08-29,新零售,新零售,极小智有机A2纯牛奶200mL*10,264.0
2025-08-29,新零售,新零售,钻石包极致有机纯牛奶（200ml*21）,36.0
2025-08-30,京东,京东POP,200S极致有机纯牛奶200mL*10,263.0
2025-08-30,京东,京东POP,200S极致纯牛奶200mL*10,542.0
2025-08-30,京东,京东POP,250S极致娟姗纯牛奶250mL*12,16.0
2025-08-30,京东,京东POP,250S极致有机纯牛奶250mL*12,21.0
2025-08-30,京东,京东POP,250ml方巧(1*24),27.0
2025-08-30,京东,京东POP,250ml舒释奶（全脂)(1*12),255.0
2025-08-30,京东,京东POP,三元3.3g方白脱脂无菌砖(250ml*24),82.0
2025-08-30,京东,京东POP,三元A2纯牛奶DS200ml*10,705.0
2025-08-30,京东,京东POP,三元利乐砖特品纯牛奶DSHB(250ml*24),2659.0
2025-08-30,京东,京东POP,三元特品无菌砖纯牛奶(250ml*16）,517.0
2025-08-30,京东,京东POP,三元红枣枸杞牛奶饮品(200mL*12),5.0
2025-08-30,京东,京东POP,常温版极致三代全脂纯牛奶,18.0
2025-08-30,京东,京东POP,极小智有机A2纯牛奶200mL*10,84.0
2025-08-30,京东,京东POP,极致A2精巧装200ml*10,472.0
2025-08-30,京东,京东POP,极致三代低脂纯牛奶（250ml*12）,49.0
2025-08-30,京东,京东POP,极致晚安奶250ml*10,16.0
2025-08-30,京东,京东POP,极致有机A2纯牛奶250mL*10,8.0
2025-08-30,京东,京东POP,极致高品质全脂纯牛奶（250ml*16）,145.0
2025-08-30,京东,京东POP,梦幻盖极致1+1原生双蛋白牛奶,10.0
2025-08-30,京东,京东POP,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,50.0
2025-08-30,京东,京东POP,梦幻盖极致A2纯牛奶250ml*12,7.0
2025-08-30,京东,京东POP,梦幻盖极致有机纯牛奶（250ml*12）,51.0
2025-08-30,京东,京东POP,简卡原味钻酸奶200g*10,22.0
2025-08-30,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),26.0
2025-08-30,京东,京东自营,极致高品质全脂纯牛奶（250ml*16）,6357.0
2025-08-30,天猫,猫旗,200S极致有机纯牛奶200mL*10,48.0
2025-08-30,天猫,猫旗,250S极致娟姗纯牛奶250mL*12,227.0
2025-08-30,天猫,猫旗,250S极致有机纯牛奶250mL*12,35.0
2025-08-30,天猫,猫旗,250ml方巧(1*24),491.0
2025-08-30,天猫,猫旗,250ml舒释奶（全脂)(1*12),140.0
2025-08-30,天猫,猫旗,三元3.3g方白脱脂无菌砖(250ml*24),547.0
2025-08-30,天猫,猫旗,三元A2纯牛奶DS200ml*10,513.0
2025-08-30,天猫,猫旗,三元利乐砖特品纯牛奶DSHB(250ml*24),4824.0
2025-08-30,天猫,猫旗,三元特品无菌砖纯牛奶(250ml*16）,145.0
2025-08-30,天猫,猫旗,三元红枣枸杞牛奶饮品(200mL*12),11.0
2025-08-30,天猫,猫旗,小方白卡皮巴拉全脂纯牛奶（200mL*24）,79.0
2025-08-30,天猫,猫旗,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,133.0
2025-08-30,天猫,猫旗,常温版极致三代全脂纯牛奶,168.0
2025-08-30,天猫,猫旗,极小智有机A2纯牛奶200mL*10,193.0
2025-08-30,天猫,猫旗,极致A2精巧装200ml*10,156.0
2025-08-30,天猫,猫旗,极致三代低脂纯牛奶（250ml*12）,142.0
2025-08-30,天猫,猫旗,极致晚安奶250ml*10,112.0
2025-08-30,天猫,猫旗,极致有机A2纯牛奶250mL*10,23.0
2025-08-30,天猫,猫旗,极致高品质全脂纯牛奶（250ml*16）,92.0
2025-08-30,天猫,猫旗,梦幻盖极致1+1原生双蛋白牛奶,30.0
2025-08-30,天猫,猫旗,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,138.0
2025-08-30,天猫,猫旗,梦幻盖极致A2纯牛奶250ml*12,10.0
2025-08-30,天猫,猫旗,梦幻盖极致有机纯牛奶（250ml*12）,172.0
2025-08-30,天猫,猫旗,简卡原味钻酸奶200g*10,91.0
2025-08-30,小程序及其他,小程序及其他,200S极致有机纯牛奶200mL*10,329.0
2025-08-30,小程序及其他,小程序及其他,200S极致纯牛奶200mL*10,48.0
2025-08-30,小程序及其他,小程序及其他,250S极致有机纯牛奶250mL*12,2.0
2025-08-30,小程序及其他,小程序及其他,250ml方巧(1*24),73.0
2025-08-30,小程序及其他,小程序及其他,250ml舒释奶（全脂)(1*12),5.0
2025-08-30,小程序及其他,小程序及其他,三元3.3g方白脱脂无菌砖(250ml*24),50.0
2025-08-30,小程序及其他,小程序及其他,三元A2纯牛奶DS200ml*10,614.0
2025-08-30,小程序及其他,小程序及其他,三元利乐砖特品纯牛奶DSHB(250ml*24),1535.0
2025-08-30,小程序及其他,小程序及其他,三元特品无菌砖纯牛奶(250ml*16）,6.0
2025-08-30,小程序及其他,小程序及其他,小方白卡皮巴拉全脂纯牛奶（200mL*24）,23.0
2025-08-30,小程序及其他,小程序及其他,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,16.0
2025-08-30,小程序及其他,小程序及其他,常温版极致三代全脂纯牛奶,429.0
2025-08-30,小程序及其他,小程序及其他,极小智有机A2纯牛奶200mL*10,112.0
2025-08-30,小程序及其他,小程序及其他,极致A2精巧装200ml*10,662.0
2025-08-30,小程序及其他,小程序及其他,极致三代低脂纯牛奶（250ml*12）,179.0
2025-08-30,小程序及其他,小程序及其他,极致晚安奶250ml*10,24.0
2025-08-30,小程序及其他,小程序及其他,极致高品质全脂纯牛奶（250ml*16）,8.0
2025-08-30,小程序及其他,小程序及其他,梦幻盖极致1+1原生双蛋白牛奶,68.0
2025-08-30,小程序及其他,小程序及其他,梦幻盖极致A2β酪蛋白纯牛奶（250ml*10）,2.0
2025-08-30,小程序及其他,小程序及其他,梦幻盖极致A2纯牛奶250ml*12,76.0
2025-08-30,小程序及其他,小程序及其他,梦幻盖极致有机纯牛奶（250ml*12）,58.0
2025-08-30,小程序及其他,小程序及其他,简卡原味钻酸奶200g*10,208.0
2025-08-30,抖音,抖音,200S极致有机纯牛奶200mL*10,21.0
2025-08-30,抖音,抖音,200S极致纯牛奶200mL*10,9.0
2025-08-30,抖音,抖音,250S极致娟姗纯牛奶250mL*12,9.0
2025-08-30,抖音,抖音,250S极致有机纯牛奶250mL*12,16.0
2025-08-30,抖音,抖音,250ml方巧(1*24),123.0
2025-08-30,抖音,抖音,250ml舒释奶（全脂)(1*12),29.0
2025-08-30,抖音,抖音,三元3.3g方白脱脂无菌砖(250ml*24),416.0
2025-08-30,抖音,抖音,三元A2纯牛奶DS200ml*10,841.0
2025-08-30,抖音,抖音,三元利乐砖特品纯牛奶DSHB(250ml*24),4965.0
2025-08-30,抖音,抖音,三元特品无菌砖纯牛奶(250ml*16）,77.0
2025-08-30,抖音,抖音,三元红枣枸杞牛奶饮品(200mL*12),11.0
2025-08-30,抖音,抖音,小方白卡皮巴拉全脂纯牛奶（200mL*24）,29.0
2025-08-30,抖音,抖音,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,32.0
2025-08-30,抖音,抖音,常温版极致三代全脂纯牛奶,179.0
2025-08-30,抖音,抖音,极小智有机A2纯牛奶200mL*10,10.0
2025-08-30,抖音,抖音,极致A2精巧装200ml*10,82.0
2025-08-30,抖音,抖音,极致三代低脂纯牛奶（250ml*12）,355.0
2025-08-30,抖音,抖音,极致晚安奶250ml*10,16.0
2025-08-30,抖音,抖音,极致有机A2纯牛奶250mL*10,5.0
2025-08-30,抖音,抖音,极致高品质全脂纯牛奶（250ml*16）,416.0
2025-08-30,抖音,抖音,梦幻盖极致1+1原生双蛋白牛奶,6.0
2025-08-30,抖音,抖音,梦幻盖极致A2纯牛奶250ml*12,1.0
